# d<Sz_i Sz_j >
1.212133275999999985e-03 8.831129433999999195e-03 6.987305505999999791e-03 7.739828132999999714e-03 7.603338797999999697e-03 7.975013694999999805e-03 7.761372669000000252e-03 7.894980852999999854e-03 7.751888545999999734e-03 8.101385376999999804e-03 8.131188989999999644e-03 8.154206439000000195e-03 7.930143868999999304e-03 8.431803726999999998e-03 8.221460889000000230e-03 8.262558818000000777e-03 7.894696128999999576e-03 8.170104859000000552e-03 8.128732446000000444e-03 7.938097984999999829e-03 7.775716450000000161e-03 7.952679715999999566e-03 8.056027123999999831e-03 7.807701321999999805e-03 7.717020098000000258e-03 7.917766455999999606e-03 8.158347478999999208e-03 7.611380895000000382e-03 8.032331474999999596e-03 8.534740125000000663e-03 8.665208331000000611e-03 8.577738208999999281e-03 8.101117232000000501e-03 7.748805505000000253e-03 7.803528466000000420e-03 7.789677931999999805e-03 7.820933177000000125e-03 7.527685255999999950e-03 8.254357534000000829e-03 7.859014395999999389e-03 7.984522400999999672e-03 7.701197756999999915e-03 8.057477824000000566e-03 7.898352892000000749e-03 7.645400652999999672e-03 8.188613670000000760e-03 8.140918230000000408e-03 8.338673592999999371e-03 7.725875321999999684e-03 7.969302859999999322e-03 7.855974128999999861e-03 7.373035697000000256e-03 7.435800656000000203e-03 7.880313155999999278e-03 7.536952952000000074e-03 7.824007332999999981e-03 7.723699647000000119e-03 7.805141653999999804e-03 6.591201294999999780e-03 8.359166846000000428e-03
8.831129433999999195e-03 1.240193356999999986e-03 8.403787496999999551e-03 6.586745750999999788e-03 7.072761216000000330e-03 7.363349663000000322e-03 7.562720008000000174e-03 7.780749659000000401e-03 7.673364858000000267e-03 7.887675793999999671e-03 7.705428930000000030e-03 7.686926224000000148e-03 7.445966406000000155e-03 7.859391223999999398e-03 7.912348599000000246e-03 8.139820743000000802e-03 7.902944842999999955e-03 7.877857388000000446e-03 8.075458895000000095e-03 8.198444604000000233e-03 7.899891503000000190e-03 7.861448958999999251e-03 7.811472685000000159e-03 7.986254259000000189e-03 7.415302080999999594e-03 7.819806360000000622e-03 7.837981181999999214e-03 7.352960866000000408e-03 7.900969678999999329e-03 8.087428312999999855e-03 7.872927118000000446e-03 8.002328858000000433e-03 7.666282406000000070e-03 7.646888858000000164e-03 7.756354428000000051e-03 7.761692819999999916e-03 7.551775376999999949e-03 7.420511371000000113e-03 7.703830693000000319e-03 7.651291470999999587e-03 7.926104212000000676e-03 7.787425249999999598e-03 7.693253132000000064e-03 7.825970725999999503e-03 7.732210120999999728e-03 7.755882983000000376e-03 7.759878581000000282e-03 7.839092202999999384e-03 7.198747713000000319e-03 7.925411191999999494e-03 7.994179516000000235e-03 7.641878149000000224e-03 7.601989622999999648e-03 7.438753680999999653e-03 7.447051272999999881e-03 7.502183213000000392e-03 7.658616975000000042e-03 7.391666802999999689e-03 7.148185423999999649e-03 6.649688255000000235e-03
6.987305505999999791e-03 8.403787496999999551e-03 1.233146077999999974e-03 9.003155065999999401e-03 6.608691570999999758e-03 7.566547312000000344e-03 7.163683914000000368e-03 7.834918698999999986e-03 7.798285159999999647e-03 8.311198792999999543e-03 8.039594100000000201e-03 7.705399723000000076e-03 7.772281104999999822e-03 8.328333142000000563e-03 8.054494048000000392e-03 8.134918417000000165e-03 7.978158532000000427e-03 8.062986349000000191e-03 8.136449583999999860e-03 7.953591452999999797e-03 7.991676289999999350e-03 7.762187285000000415e-03 7.868975356000000587e-03 8.015591439000000276e-03 7.696007010999999891e-03 8.165546356999999963e-03 8.246271326000000762e-03 7.873563370999999908e-03 8.069699274999999825e-03 8.342883956000000240e-03 8.240382750999999256e-03 7.987630497999999649e-03 8.119958821999999354e-03 8.109904630999999892e-03 7.772069581999999782e-03 7.928589939000000794e-03 7.901061431999999163e-03 7.847289073000000489e-03 7.919226527000000626e-03 7.918362483999999771e-03 8.049648430000000410e-03 7.627204062999999590e-03 7.791097821000000055e-03 7.936737262000000820e-03 7.999481582999999965e-03 7.842139475000000845e-03 7.835756984999999245e-03 8.002429316999999306e-03 7.892519626999999413e-03 8.093382153999999912e-03 8.073456322999999699e-03 8.028004196999999689e-03 7.937544911999999328e-03 7.645869565000000360e-03 7.347338244000000025e-03 7.760053234000000195e-03 7.372759308999999629e-03 7.350211169000000350e-03 7.070803573000000383e-03 6.862218774999999729e-03
7.739828132999999714e-03 6.586745750999999788e-03 9.003155065999999401e-03 1.214265068999999904e-03 8.791688407000000302e-03 6.670647925000000242e-03 7.436930068000000178e-03 7.510339060000000184e-03 7.371242533000000111e-03 7.316390144999999727e-03 7.376091068000000146e-03 7.520160875999999661e-03 7.486369900999999966e-03 7.957246212000000304e-03 7.870056397000000856e-03 8.038343636000000805e-03 8.152583769999999230e-03 8.095728446000000772e-03 8.416598839000000512e-03 8.106095819000000424e-03 7.935386177000000596e-03 8.206293931999999666e-03 7.686556756999999782e-03 7.609564713999999834e-03 7.916023087000000416e-03 8.113466671000000088e-03 8.224544429000000753e-03 8.074692833000000208e-03 7.930978187999999235e-03 7.995866141000000649e-03 7.736850620999999664e-03 7.776100038000000048e-03 8.051155112000000363e-03 8.064006691000000573e-03 7.812651727999999143e-03 7.737035805000000432e-03 7.899062551999999626e-03 7.941754352000000849e-03 8.096946544000000259e-03 7.707348935999999880e-03 7.853662557000000780e-03 7.653713436999999911e-03 7.828948622000000621e-03 7.805583345000000409e-03 7.938034211000000520e-03 7.972404806000000024e-03 8.056096545000000428e-03 7.926379032999999324e-03 7.965512245000000435e-03 8.143056642999999678e-03 8.033112275999999136e-03 7.752273159999999858e-03 7.768637148999999950e-03 7.546810664999999661e-03 7.555571865999999651e-03 7.889679784999999168e-03 7.721051429000000063e-03 7.256846754999999975e-03 7.465039940000000283e-03 7.331636742999999949e-03
7.603338797999999697e-03 7.072761216000000330e-03 6.608691570999999758e-03 8.791688407000000302e-03 1.258842255000000099e-03 9.192020139999999839e-03 6.822300962000000385e-03 7.642126168000000150e-03 7.298441372999999940e-03 7.402781274000000411e-03 7.260781655999999987e-03 7.528078225999999644e-03 7.642689807999999627e-03 7.916841572000000299e-03 7.945838372000000455e-03 7.732287543000000013e-03 7.852183768000000827e-03 7.953839396999999589e-03 7.957160309999999209e-03 7.879197028000000866e-03 7.768110410000000042e-03 7.752689485999999901e-03 7.546946048999999927e-03 7.879276213000000612e-03 7.980649572000000566e-03 8.210500303999999569e-03 8.225894299999999756e-03 7.995845313000000606e-03 7.871422221999999427e-03 8.124834400999999748e-03 7.363329273000000265e-03 7.739775108999999952e-03 7.766900848000000274e-03 7.979623413000000443e-03 7.981193145999999558e-03 7.550561871999999890e-03 7.459513907000000360e-03 7.644157662999999901e-03 7.750207751000000311e-03 8.020015760999999258e-03 7.847975021999999135e-03 7.645333536999999839e-03 7.759848031000000056e-03 7.941572189999999282e-03 7.856052170000000709e-03 7.614384469000000377e-03 7.856252462000000089e-03 7.954827030000000132e-03 7.588390660999999940e-03 8.129693970000000797e-03 8.049697070000000343e-03 7.708626998000000022e-03 7.575025309000000054e-03 7.526002175000000120e-03 7.443571991999999894e-03 7.683624554999999960e-03 7.448204332999999906e-03 7.576604879000000195e-03 7.402099302000000186e-03 7.760777429000000407e-03
7.975013694999999805e-03 7.363349663000000322e-03 7.566547312000000344e-03 6.670647925000000242e-03 9.192020139999999839e-03 1.261219263000000089e-03 8.246957029999999952e-03 6.893401232000000330e-03 7.175329194999999910e-03 7.540311963999999680e-03 7.452175957000000198e-03 7.640618471999999911e-03 7.685805926000000184e-03 7.626467443000000020e-03 7.739452770999999918e-03 7.704427193999999895e-03 7.908597418000000781e-03 7.698767413000000108e-03 7.959577456999999273e-03 7.949558149999999199e-03 8.035835376000000085e-03 8.014571252000000576e-03 7.905480661000000714e-03 8.018469579999999708e-03 8.170893860000000286e-03 8.310450472000000324e-03 8.258355586999999165e-03 7.956124975999999752e-03 8.041833155999999344e-03 8.439031268000000280e-03 7.698020003999999847e-03 8.303335010999999752e-03 8.145297819000000758e-03 7.982189303000000735e-03 8.062374505999999469e-03 7.683100303999999652e-03 8.048710108000000155e-03 8.078154663999999666e-03 8.038480033999999622e-03 8.318224379999999279e-03 7.942174499000000804e-03 7.996356350000000807e-03 7.966676819000000423e-03 7.674421812000000072e-03 7.858154153000000697e-03 7.886166797000000728e-03 7.804506105999999693e-03 8.079862360999999146e-03 8.034018468000000274e-03 8.093020519000000343e-03 8.042303218999999337e-03 7.948191857000000762e-03 7.547068472999999937e-03 7.692008884000000116e-03 7.697243470000000171e-03 7.756659259999999778e-03 7.683869684000000158e-03 7.814227594000000207e-03 7.788836508999999637e-03 7.918825241000000334e-03
7.761372669000000252e-03 7.562720008000000174e-03 7.163683914000000368e-03 7.436930068000000178e-03 6.822300962000000385e-03 8.246957029999999952e-03 1.224192384000000015e-03 9.087772156000000282e-03 6.929816999000000012e-03 7.630675108999999956e-03 7.561507543000000296e-03 7.669880910999999843e-03 7.454946351000000387e-03 7.916654771000000354e-03 7.838535711000000836e-03 7.836654546000000610e-03 7.794019790999999996e-03 7.994061991999999728e-03 8.301888129000000241e-03 8.098325055999999744e-03 7.814395927999999783e-03 8.128709522000000104e-03 7.999587142999999706e-03 8.070618435999999882e-03 7.837957538000000016e-03 7.818559048999999470e-03 7.926100986000000556e-03 7.970811019999999442e-03 8.121777049000000401e-03 8.461826849999999622e-03 7.918939168999999598e-03 8.161668909000000666e-03 8.104217587999999750e-03 8.103542275000000239e-03 8.128050327999999936e-03 7.996708107999999510e-03 8.062529829999999856e-03 8.032430046000000809e-03 8.120032636000000179e-03 8.223304056999999195e-03 8.183682568000000615e-03 7.862512695000000579e-03 7.664811423999999714e-03 7.540478742000000269e-03 7.767929011999999758e-03 7.905899463000000404e-03 7.919551009999999461e-03 8.093902009000000439e-03 8.153094359999999916e-03 8.323636377999999933e-03 8.009242374000000858e-03 7.854533687999999333e-03 7.953298648000000151e-03 7.880820296000000738e-03 8.076610915999999502e-03 7.891557675999999466e-03 7.908645715999999479e-03 7.790377805000000058e-03 7.835904179000000025e-03 7.708651288000000108e-03
7.894980852999999854e-03 7.780749659000000401e-03 7.834918698999999986e-03 7.510339060000000184e-03 7.642126168000000150e-03 6.893401232000000330e-03 9.087772156000000282e-03 1.214451944999999982e-03 8.314205271000000078e-03 6.705645288999999808e-03 7.145348315999999755e-03 7.203385587999999902e-03 7.221858842999999938e-03 7.729193873000000069e-03 7.792366341999999724e-03 7.771325713000000121e-03 7.762904680999999606e-03 8.002681206999999811e-03 8.101534105000000527e-03 7.819623067999999233e-03 7.771043190000000156e-03 8.062609344999999150e-03 7.849196944000000689e-03 7.737561304999999653e-03 7.638420106999999938e-03 7.814691304999999560e-03 7.815254358000000082e-03 7.761108578000000362e-03 7.903216093999999858e-03 8.256228319999999593e-03 7.996099285000000598e-03 7.800755432000000371e-03 7.965078348000000780e-03 7.966738929999999871e-03 7.770669388999999760e-03 8.174315048999999944e-03 7.944031768999999799e-03 7.913106010999999135e-03 8.242241819000000608e-03 8.063676569000000419e-03 7.975774870999999266e-03 7.548755907000000154e-03 7.737780591000000333e-03 7.545508860000000283e-03 7.692476886000000104e-03 7.909129028999999436e-03 8.106849064000000785e-03 7.929320154000000370e-03 7.761249333000000417e-03 7.948992178000000366e-03 7.670251971000000349e-03 7.396090186999999816e-03 7.823639161000000078e-03 8.082594562000000593e-03 7.976126792000000354e-03 7.854046251000000242e-03 8.005993342000000679e-03 8.043788047999999441e-03 7.670638310000000085e-03 7.653353988999999843e-03
7.751888545999999734e-03 7.673364858000000267e-03 7.798285159999999647e-03 7.371242533000000111e-03 7.298441372999999940e-03 7.175329194999999910e-03 6.929816999000000012e-03 8.314205271000000078e-03 1.283949810999999953e-03 8.776623432000000766e-03 6.764644535000000243e-03 7.924057380000000192e-03 7.368673087999999712e-03 8.072976295999999621e-03 7.909009688999999246e-03 7.955076490999999500e-03 7.763306630000000284e-03 7.920149508999999727e-03 8.058995391999999522e-03 8.028284848000000196e-03 7.946478695000000134e-03 7.933548606999999211e-03 8.090261451999999562e-03 7.966269685999999642e-03 8.092156288000000239e-03 8.450220444999999997e-03 8.263871730999999138e-03 8.216373048000000581e-03 8.177923810999999932e-03 8.295078251999999860e-03 8.094393381999999415e-03 8.032143983999999806e-03 7.980311974000000794e-03 7.980349430000000313e-03 7.786873629000000234e-03 7.968697666000000221e-03 8.167715126999999797e-03 8.032447046999999229e-03 8.234795903999999472e-03 8.296452569999999624e-03 8.137092950000000824e-03 7.976972696999999959e-03 8.017700403000000559e-03 7.879010074999999794e-03 7.726803414000000050e-03 8.115125235999999867e-03 7.994985293999999285e-03 8.150276165999999906e-03 7.533184937999999782e-03 8.009583041999999639e-03 8.025515553000000385e-03 7.700565852999999988e-03 7.777641719999999793e-03 7.832922148000000251e-03 7.773752804999999912e-03 7.903604338999999784e-03 8.159802569000000616e-03 8.037260996000000421e-03 7.949602000000000057e-03 7.879169583999999504e-03
8.101385376999999804e-03 7.887675793999999671e-03 8.311198792999999543e-03 7.316390144999999727e-03 7.402781274000000411e-03 7.540311963999999680e-03 7.630675108999999956e-03 6.705645288999999808e-03 8.776623432000000766e-03 1.269052470999999967e-03 8.122707407999999948e-03 7.084492995000000320e-03 7.242108534999999736e-03 7.599372767000000042e-03 7.647922500000000311e-03 7.623870131000000383e-03 7.708322317999999687e-03 7.882433564999999365e-03 7.827593903000000172e-03 7.887548931999999180e-03 8.181938972999999726e-03 7.779249392999999964e-03 7.798879532000000357e-03 8.075106109000000296e-03 8.177395562999999548e-03 8.523999824999999725e-03 8.349900401999999638e-03 8.028579840999999773e-03 8.249544214999999722e-03 8.176082382000000523e-03 8.111175053000000204e-03 8.246028073999999569e-03 8.129366548000000262e-03 8.251679302999999702e-03 8.067894132000000273e-03 8.076885541999999363e-03 8.447146133000000764e-03 8.120787460000000735e-03 8.050830591000000813e-03 8.011668989999999949e-03 8.361907304000000540e-03 8.112786853999999492e-03 7.839502240999999400e-03 7.827779628999999642e-03 7.967718230000000318e-03 8.238245607000000553e-03 7.877737803999999497e-03 8.288109719000000264e-03 8.068105947000000014e-03 8.095678078999999500e-03 8.100099019999999414e-03 7.898879836999999834e-03 7.907268150999999246e-03 7.991307851999999642e-03 7.975345198000000080e-03 8.126501806000000633e-03 8.009977159000000388e-03 8.114126895999999173e-03 8.327951369000000797e-03 7.967008515000000360e-03
